X,Y,CLASE
0.21302175378010932,0.1346236821548617,C1
0.18367859639342504,0.029900382513603954,C1
0.21339226130630487,0.012770350319536432,C1
0.1862136454597838,0.000576816616727871,C1
0.2952159547344101,0.09969835903181223,C1
0.30818669436879154,0.11908468843664846,C1
0.29156860661799877,0.07107753107753667,C1
0.4218485381859062,0.07601538880193971,C1
0.4275624394734071,0.026310474063751338,C1
0.3669397608665036,0.002261484119468439,C1
0.41493574688720075,0.06158237272922545,C1
0.4426711937668107,0.12678840271282613,C1
0.5339688695753655,0.16204611755116205,C1
0.5054981416747577,0.1898018298997506,C1
0.4858076361404461,0.22501401538429214,C1
0.5129675194031836,0.2535399859225511,C1
0.536582654555404,0.06973698870760063,C1
0.49746602996130795,0.05085976940081461,C1
0.5770004526267067,0.0,C1
0.5909502229886003,0.04330482013134205,C1
0.6311719518182504,0.08998882339240503,C1
0.6702543396979603,0.11175941663595251,C1
0.6183862060970488,0.18585618379986463,C1
0.6108153089930375,0.23848627515199503,C1
0.6652122918268499,0.2993842201040285,C1
0.6608760572310121,0.3197421791072078,C1
0.6588044779551689,0.34423371310326323,C1
0.6121076035985286,0.21540922493490253,C1
0.6270366571565522,0.14538020613411076,C1
0.6077941190099007,0.16119611275591272,C1
0.6893110283586139,0.10503369180726926,C1
0.686392342914774,0.10607462494093436,C1
0.7203834428737579,0.09923536245071315,C1
0.7412330048033681,0.028709075546034274,C1
0.3421830411308014,0.9570763030441838,C2
0.3132709973452003,0.9520927371564081,C2
0.36613747235745914,0.9108642799804423,C2
0.41177845317829714,0.9195251239095534,C2
0.3984835017286222,0.925592739864215,C2
0.40150228249023223,0.841834272321988,C2
0.43776477686798254,0.8259697100978904,C2
0.41778748010264816,0.7697546545235622,C2
0.4598140607501289,0.6559086527740541,C2
0.4983977021514595,0.6396565654083464,C2
0.48772248367892923,0.6032771149045619,C2
0.5002555681886498,0.557769513732492,C2
0.4153965859749589,0.5432654127158155,C2
0.41051580448501573,0.5403179707917558,C2
0.3954786426305155,0.5281681986045329,C2
0.3410440971850126,0.5039545396279274,C2
0.3087809695261444,0.449906665875267,C2
0.3082027640696313,0.4419692081440136,C2
0.3801899255609049,0.4178279980472346,C2
0.33385750213514087,0.36444124025434915,C2
0.2533730514086527,0.3962494575764004,C2
0.27472891915951503,0.3669825582768702,C2
0.2653995236971034,0.3595714920447103,C2
0.2549653859009134,0.3619905571990333,C2
0.29618613350346173,0.37323432463895323,C2
0.327715921722573,0.3997803342486312,C2
0.4098790478470366,0.48382111621261964,C2
0.37361218294723764,0.5321365467023125,C2
0.3780027688406744,0.5107340918931649,C2
0.3750605850583666,0.6242087307057935,C2
0.40984327168896484,0.6736355862520722,C2
0.36838565692701647,0.6611714071517869,C2
0.3834308123474459,0.6971811271344142,C2
0.4035122938520398,0.7004591011361695,C2
0.447144833425078,0.6748438695702692,C2
0.41368279054009877,0.7559301968038459,C2
0.3826330833368463,0.6714384222793457,C2
0.41053875579594373,0.6784712840428722,C2
0.4061583917736695,0.5993316396318976,C2
0.30896108184080723,0.512200548092762,C2
0.34804647954401213,0.5846049030710369,C2
0.3313347819702059,0.49216544647436955,C2
0.33419131037949246,0.421420760209356,C2
0.421452131844037,0.5135706638532599,C2
0.495647811428934,0.5032525600194782,C2
0.5139630925064387,0.5567738847563165,C2
0.5612743814727587,0.5827031313263992,C2
0.542567719440826,0.6083399489146547,C2
0.559899691997605,0.5321468492462035,C2
0.654426328179077,0.5063716927049207,C2
0.605133557318416,0.4884623104658272,C2
0.6188933370206362,0.4917107127924927,C2
0.5878320132329711,0.5097874525749004,C2
0.5484960123750519,0.5275771872422444,C2
0.5622520083592064,0.5129828991229839,C2
0.5235007537400964,0.5168111843302094,C2
0.507497608913802,0.45392773048249363,C2
0.5222233793458086,0.4691097509278217,C2
0.6802791114899938,0.5407009113825346,C2
0.7589123452211192,0.45528191228115994,C2
0.7802320381901219,0.5091920473855005,C2
0.7146004102519353,0.4298195701331205,C2
0.7945149233169992,0.4938507284441739,C2
0.7531428839530955,0.48327611567681605,C2
0.7866903360738945,0.559397743866586,C2
0.8529581340317307,0.5784214175660926,C2
0.8349408563430102,0.718686949041558,C2
0.7889737647766033,0.6616046920789946,C2
0.7517263104138758,0.7763406179296218,C2
0.7032597133931641,0.7423804807704251,C2
0.6604568397836349,0.7259842723411704,C2
0.6252601548648612,0.6832763109430352,C2
0.5123973312228085,0.7274779366269728,C2
0.5133572774426658,0.6494637462657471,C2
0.4344305504883069,0.6514143637691475,C2
0.4369913305645441,0.7078447208873216,C2
0.44270527489024736,0.7883317276266428,C2
0.4570363057564624,0.8326617662711632,C2
0.4365453935632843,0.7677903348711853,C2
0.37247663660280755,0.8785375652263155,C2
0.4232603354113564,0.8962050200530738,C2
0.38205284923869415,0.9510582079092005,C2
0.3550894887457576,0.936506817468596,C2
0.37387588661952265,0.9896891885928275,C2
0.33782591541444523,0.9752856148774,C2
0.3324325235111157,0.9960777121778227,C2
0.31100145301436627,0.9045583119608697,C2
0.3468651932587237,0.8370740514645622,C2
0.4014264433466636,0.7918169742277407,C2
0.5120693877569971,0.6564585075431484,C2
0.6163877254101436,0.5794695617702827,C2
0.6313512647542558,0.587432137235326,C2
0.5690574985982609,0.6970778375616411,C2
0.5530138688687279,0.7838855590947965,C2
0.5585474573074745,0.869563420179812,C2
0.498398001393187,0.9362598441001001,C2
0.38215872682523006,0.9278591697091827,C2
0.44723119316528204,0.8991145132990946,C2
0.4238460681545066,0.951686365301986,C2
0.4703602221939264,0.8638734065044283,C2
0.59136804550017,0.7709044621014778,C2
0.5859676168922439,0.8235417026329698,C2
0.6314978917476458,0.8152308772473087,C2
0.6242522449167671,0.8138986820198384,C2
0.579877863287875,0.6983518259450043,C2
0.6866803391236557,0.7035439811628439,C2
0.7041597799914502,0.6936287402704535,C2
0.7052629947765898,0.7932437152757601,C2
0.7307439406020142,0.7895241983515386,C2
0.7108769135886588,0.9047708958207804,C2
0.6526662675501115,0.8396233417977087,C2
0.5985393178794793,0.8783744793344785,C2
0.5825079070112563,0.8669419185544742,C2
0.6015086019808958,1.0,C2
0.5347712846698284,0.9652796303875969,C2
0.5231236598823754,0.9060930506203004,C2
0.4713359948893121,0.8322302644105577,C2
0.5611589352666384,0.8419934246348362,C2
0.6333461421135398,0.7628812438479446,C2
0.5692745274149608,0.7496114708654036,C2
0.5103099986861604,0.8018224283814056,C2
0.5517867997457008,0.7205269894520276,C2
0.6130936681423139,0.624937977752088,C2
0.7012900926558701,0.6159431480230655,C2
0.7669953344344199,0.6593685734372483,C2
0.795384467754413,0.662182028821311,C2
0.8090916630170234,0.6579968342991948,C2
0.6956366783147839,0.5966655826668616,C2
0.8004586396507827,0.7471574960735953,C2
0.8602493545336197,0.8488445841864909,C2
0.7457622910135572,0.9248197633583775,C2
0.6433617838343788,0.9802616944151553,C2
0.5554663682236072,0.955455499425715,C2
0.4705576421048642,1.0,C2
0.47548028328636077,0.9495479011416984,C2
0.4609324250294964,0.982373917522356,C2
0.49070509360941833,0.9850553457111071,C2
0.7453367139277479,0.9061473894252926,C2
0.7184561410332001,0.8297390750289292,C2
0.7668268433332267,0.7209373060098735,C2
0.777307766857446,0.6037183275748023,C2
0.7569824257093267,0.4842543170404817,C2
0.8132016429046638,0.4158139150647395,C2
0.747309910306843,0.42954950816788373,C2
0.7422614156261008,0.496412143770791,C2
0.6226060120792192,0.5769776619911241,C2
0.5384057941972457,0.5463948928792474,C2
0.5022269021036743,0.5487574870666305,C2
0.4314420833579587,0.5479091533793796,C2
0.3528096817659026,0.5099848681145287,C2
0.43614889411433216,0.5067860991076197,C2
0.3831819399963871,0.5861134234898261,C2
0.4525659026701402,0.669301969057007,C2
0.45750642723737656,0.7522607564648941,C2
0.4675673810036586,0.7711564303152049,C2
0.46402021349020106,0.879016552681006,C2
0.4498197764651046,0.825386708567628,C2
0.4226374859680777,0.9339076880276832,C2
0.3243806894282497,0.92275515004196,C2
0.32829857295134474,0.9431548522050822,C2
0.3465632405449175,1.0,C2
0.2879887810534312,1.0,C2
0.21903655206073094,1.0,C2
0.2534414547958326,1.0,C2
0.22605732599593006,0.9915822819567208,C2
0.2612633039190662,1.0,C2
0.2195578265767876,1.0,C2
0.2065358143120374,1.0,C2
0.34078910874125296,0.9436870017553383,C2
0.34513046019010685,0.9493798651454166,C2
0.44381394530096463,0.9439181037928508,C2
0.48848492387680953,0.7987020592129834,C2
0.5215127338835976,0.8209532606561568,C2
0.6163722811995453,0.7801888210308516,C2
0.6751416609810883,0.8532625413027837,C2
0.6567541497916218,0.9070901699212773,C2
0.7827210249385579,0.8869270202548392,C2
0.7681589545454947,0.8763467983200203,C2
0.7822911675306395,0.7971146006663862,C2
