X,Y,CLASE
0.0913165233118746,0.2961795411596666,C1
0.09703768371117902,0.26192430651310894,C1
0.11431317580161944,0.25147204554090546,C1
0.14498261962418188,0.22230874523478164,C1
0.16106604081560708,0.2299605606552902,C1
0.16428406822744904,0.20813183965414775,C1
0.18549525524083074,0.19481926029307572,C1
0.20641743693578327,0.1906434440545662,C1
0.2481580263786527,0.15975782565983912,C1
0.25023122304173717,0.14056477794958455,C1
0.2789681402128425,0.13265046888476997,C1
0.28915743956719814,0.1272797439031596,C1
0.32446219741546983,0.13390096760311523,C1
0.32212452510795553,0.13086006360294747,C1
0.34412925970596514,0.13473532952427447,C1
0.3886689390644012,0.1234631299334265,C1
0.41068285169428265,0.12848170467487063,C1
0.4422830095015513,0.13850980850879016,C1
0.4705834849542412,0.11928602411347317,C1
0.4889926332150402,0.1272571038732725,C1
0.5199888399238223,0.11924980323258756,C1
0.5498648545841792,0.1556418189765432,C1
0.5657951942580258,0.1843802937740052,C1
0.5981102572490288,0.1926934525250288,C1
0.6090356674592208,0.21622647689372365,C1
0.6155565394908018,0.21675529546846628,C1
0.6218999486243234,0.228992910299403,C1
0.6511071689050189,0.2702867194492697,C1
0.657950875290391,0.2768189069319813,C1
0.6704412561872982,0.3083758170936873,C1
0.6654868049922227,0.3212250136765507,C1
0.6817751897036866,0.34705627929910027,C1
0.6877473512609649,0.3708526566846533,C1
0.6876417873847913,0.4002846321470756,C1
0.6786254440399482,0.4323404972996557,C1
0.6896183446236592,0.45180758719375197,C1
0.6926921843433822,0.45497870606437046,C1
0.6724257957823248,0.4929045430856231,C1
0.6803821618424913,0.5104907649041828,C1
0.6730582173581818,0.5412728270226634,C1
0.6794351203221234,0.5623015330826354,C1
0.6670965201293356,0.5808886793785762,C1
0.6705839698266725,0.6164509681295299,C1
0.662127255709681,0.6425437564110414,C1
0.6656606979795313,0.6673207042561315,C1
0.6565580627144476,0.6896024013685232,C1
0.6467119115540353,0.7114943328251824,C1
0.6172745921222736,0.7288736805108321,C1
0.5965337672181665,0.7528831435636915,C1
0.5877053914407847,0.7548243131509761,C1
0.5781922346017988,0.7628465745505989,C1
0.5573193678701962,0.7681467778502428,C1
0.5551421253881293,0.7750382841241689,C1
0.5043136609409469,0.7898558306075655,C1
0.49148226203292655,0.803452144180775,C1
0.4747965115908957,0.7969230951556229,C1
0.45440970774603845,0.799817842946562,C1
0.4531822767796318,0.7922106849174693,C1
0.4344731565887024,0.7910052586424797,C1
0.4181597180507036,0.7778874954816362,C1
0.41906049136806856,0.7555851014601074,C1
0.41064642358506137,0.7443891991859051,C1
0.625623484482345,0.6888996256834035,C1
0.6312594497612,0.6683752620197809,C1
0.6407779383454646,0.627932966425692,C1
0.6406951498596614,0.611394238044112,C1
0.6441622237423322,0.5874983269122985,C1
0.6505775723910913,0.5666453478006145,C1
0.6505186274645974,0.5632335735775075,C1
0.4103392749075854,0.7581033313576414,C1
0.37675550160251026,0.7237137346136936,C1
0.37814279960685687,0.7148411502326311,C1
0.36182312084980267,0.6944695406848538,C1
0.36293638304158155,0.6804203923229292,C1
0.3573759801850469,0.6472184671428857,C1
0.3455943087728668,0.6414702448743949,C1
0.3462916775790983,0.6255880423585429,C1
0.3421541857167,0.5978611657907629,C1
0.34807392788509034,0.5739293862461726,C1
0.3499358121161328,0.5517594558465624,C1
0.34787968264819225,0.5358998656921026,C1
0.3459926741658137,0.5146853893011069,C1
0.35053389341877467,0.4889616564690999,C1
0.34484005963678327,0.4683893061667144,C1
0.35430657934906246,0.4584318391252619,C1
0.36165844926892066,0.4382437569914626,C1
0.3696997917824695,0.4164105894300603,C1
0.37459773181893935,0.4196718156807667,C1
0.38092250183599236,0.41515950648195,C1
0.408759029619924,0.38613058774533365,C1
0.4263562972165888,0.401477377897692,C1
0.43919633714599005,0.37839312197349156,C1
0.4535592989471303,0.3900907695101591,C1
0.45802885624895767,0.37461787127883445,C1
0.4703225347932427,0.3862256819696738,C1
0.4887842989146055,0.3982440527998214,C1
0.4910633543312678,0.40708919864580195,C1
0.49491785284175777,0.4226134005979131,C1
0.5056249073164256,0.4379692763927587,C1
0.5169553388193227,0.44613026706532455,C1
0.5104063456383527,0.4776227203451107,C1
0.5184985435933878,0.48943037636639464,C1
0.5151364338194865,0.49217853982452087,C1
0.5226335375778411,0.5370081752294432,C1
0.5253185017887907,0.5471427211699764,C1
0.5242292017462636,0.5623115532443975,C1
0.5191191254090234,0.5556202100292476,C1
0.48646148443197995,0.5738036621411627,C1
0.49252380812565594,0.5845346054691073,C1
0.49888627991144563,0.5705905573969055,C1
0.5156640661615702,0.5411646501095698,C1
0.5144571388993724,0.5353736397402173,C1
0.45209872184906086,0.5684416697755934,C2
0.4642087571282498,0.579916176830788,C2
0.4310454672390653,0.572825276225387,C2
0.4334560986751725,0.5647326002010737,C2
0.433716300949359,0.571558907145303,C2
0.41851787276938596,0.575000989748786,C2
0.433956671284712,0.5825234741560185,C2
0.4185960119327514,0.5983753726234579,C2
0.4199939755132582,0.6166560828009537,C2
0.42462868422296435,0.6245738886942289,C2
0.43025281970832313,0.6349753566297052,C2
0.42471983647536793,0.6538340265185604,C2
0.43364313763816387,0.6609369203404217,C2
0.44542785168540944,0.6647813747272042,C2
0.46701015574673405,0.6774224819165152,C2
0.4849631132606498,0.6692544297694115,C2
0.49595579405347706,0.6667189123973442,C2
0.5061587298973074,0.6693086880625191,C2
0.5174828557578809,0.6629985879842133,C2
0.5195849918212283,0.6501162466935072,C2
0.5219760284090428,0.650517557217072,C2
0.5378738150783998,0.6320595485263724,C2
0.5426278494231879,0.6259161456959428,C2
0.5436607618775086,0.6168536730741964,C2
0.5589398002130943,0.6047588689351195,C2
0.5572867629362339,0.5924538062772717,C2
0.5733215383751646,0.574661566521853,C2
0.5714172599905843,0.5535198569014347,C2
0.585115085643534,0.5581683790652644,C2
0.5776202420627538,0.5352772372376877,C2
0.5838694765526264,0.5143118996109355,C2
0.5860984605165372,0.5224724518560502,C2
0.5833776215394202,0.5002400843393058,C2
0.5883595427173691,0.47944906203638366,C2
0.5897615474392787,0.4574297618042102,C2
0.590751955931554,0.4457934537850321,C2
0.5818633308752067,0.4200816708828592,C2
0.592263505956783,0.40042152464369307,C2
0.5894434142552545,0.3943018765588926,C2
0.5906830590832564,0.3717351081436891,C2
0.5814752707020532,0.34381814926872334,C2
0.5739426932756099,0.3213834161878903,C2
0.5701344939625986,0.3090678259932132,C2
0.5673988068593312,0.29060674319019847,C2
0.5374781320780584,0.2879527868982164,C2
0.5371266639438208,0.280836880318445,C2
0.5345644902404656,0.2708568993014424,C2
0.4990628055029184,0.26757011411441706,C2
0.4893873966504909,0.26207751318357136,C2
0.4664039093939763,0.25456573724275083,C2
0.44919500167795523,0.25506718016329333,C2
0.43502212357065206,0.2560117711748412,C2
0.41711673489116124,0.25496387228618245,C2
0.40117934941379546,0.2619087979068321,C2
0.3931770518450048,0.24436812039114061,C2
0.3714444453715738,0.2648269707361077,C2
0.33777108178956566,0.2914959790534731,C2
0.30534275529264865,0.30816286093613027,C2
0.2765897434560346,0.33360249259906977,C2
0.25805396653368645,0.3600388517987075,C2
0.2502094808681941,0.40114942106213375,C2
0.24462152987957658,0.4466121601640681,C2
0.2217868637987628,0.4678641642838179,C2
0.22699327672734967,0.5001619141055162,C2
0.22582354791650047,0.5234515791455099,C2
0.22580826167543114,0.5578750102390979,C2
0.2321082648933929,0.5733582842399689,C2
0.2298534475430111,0.6066143492000354,C2
0.2300393767304749,0.6305049447237862,C2
0.2316771728880354,0.6583837876870589,C2
0.23031429423084102,0.6730974894968972,C2
0.22263783885951263,0.6934052786728613,C2
0.2301534700323674,0.7187450212758784,C2
0.22466110030984004,0.7381179519510405,C2
0.24308647993031252,0.7878634932046847,C2
0.24773459793960317,0.815382639542357,C2
0.2514683389251804,0.8418457848054494,C2
0.26483069978190044,0.8668354128891514,C2
0.26684500191569177,0.889589764256388,C2
0.29630467850415787,0.9073802509267521,C2
0.3025280533007236,0.9135628628661122,C2
0.338972310441001,0.9207875673680743,C2
0.3415501080575369,0.9322555052315294,C2
0.36664870348137485,0.950029810638507,C2
0.3862813273512227,0.9362221581042561,C2
0.39867127398210395,0.9303714141693549,C2
0.4010408326576614,0.9567560820254013,C2
0.411763629863656,0.9491342500853567,C2
0.44128568946254076,0.9477537813128837,C2
0.46993459517428643,0.9521116917510081,C2
0.4889025491975378,0.958475818585113,C2
0.5119741527887504,0.9559172876520163,C2
0.5176741027514795,0.9565882110573767,C2
0.5493883432632961,0.955112039814375,C2
0.5469465859836854,0.9509590086395375,C2
0.5879260239814873,0.9403602136218585,C2
0.5921700395405626,0.9467582894355574,C2
0.6140353321438617,0.93232644019551,C2
0.6284562395645326,0.9291973916884138,C2
0.6504443122933896,0.920820303408843,C2
0.6527813396697952,0.9246398607788326,C2
0.679970094429261,0.9159587939203401,C2
0.7121408403007811,0.9106865502966429,C2
0.7209457546143904,0.8920900372395026,C2
0.7381122862672651,0.8758191388367954,C2
0.7650066877416731,0.849935448666337,C2
0.7671373171535992,0.8167869463899302,C2
0.77439963049093,0.7848614687445852,C2
0.7850714314018963,0.7270274301623268,C2
0.7994215602374634,0.6767377810980872,C2
0.8129408984150687,0.6351290635803204,C2
0.8128212419034817,0.6278255758245398,C2
0.8197292305098834,0.5911937111484888,C2
0.8226394903178044,0.557167369384855,C2
0.8298270920439612,0.5198737180220696,C2
0.8418345005611514,0.46597673165021386,C2
0.8361284112509517,0.44790555874732707,C2
0.8412587446745552,0.4102659591995648,C2
0.8496436530588882,0.381952071442935,C2
0.844104087686835,0.3594155471413538,C2
0.8412009363746801,0.3624891095087238,C2
0.8491959247012402,0.3530651235456399,C2
0.8725952688091116,0.39051209861703595,C2
0.8630941484644352,0.4238024169465407,C2
0.8602342619338302,0.45374683440523667,C2
0.866197869346153,0.4882613422711289,C2
0.8692057404090017,0.5150562173398812,C2
0.8428934204774571,0.5487098019575859,C2
0.8456388443355455,0.5887662702229544,C2
0.8280602288922672,0.6375657727400921,C2
0.8199151386317759,0.6864857102765108,C2
0.8024817898200016,0.7254426853231437,C2
0.7984578256443511,0.7747404159772803,C2
0.7956027692437996,0.7855651019390958,C2
0.7885721321219736,0.8271229070439903,C2
0.777662309443,0.8255493263557241,C2
0.7606837350474166,0.881807897708283,C2
0.7558465561830824,0.8920978610694404,C2
0.7634085505035254,0.8433873836347331,C2
0.7896434141356223,0.7744223904870579,C2
0.7998612928030683,0.7125184849738008,C2
0.8098650527527129,0.655713010442413,C2
0.8212722849523754,0.5568972457399157,C2
0.8232706886329607,0.49013531022756013,C2
0.8311187592662016,0.397414322687288,C2
0.8345698593804097,0.3757730183688514,C2
0.8313048217526819,0.3612750949970259,C2
0.8261839762222142,0.40755915537803955,C2
0.8285142810128044,0.44507598715415536,C2
0.8161277843770722,0.5220781454325196,C2
0.7983636147618757,0.5781785160815445,C2
0.786716441087653,0.6296288402014865,C2
0.7839545452843508,0.6581998862489508,C2
0.7843567216619474,0.7220204408146808,C2
0.7824828929187444,0.7933987883300134,C2
0.775084223948362,0.7923547438521555,C2
0.7839752931357882,0.8185899566190482,C2
0.7836329110942035,0.8612793449896945,C2
0.7743176933278293,0.8686105567344989,C2
0.7545629657042535,0.921213346108361,C2
0.7309164389873402,0.94839645301796,C2
0.7104611625159096,0.9547852254356287,C2
0.6655647558063664,0.9691768804397781,C2
0.6508276986446524,0.9714677329866468,C2
0.6387521576224616,0.9703470362842672,C2
0.6194118978033388,0.9619622047487172,C2
0.6083497056495073,0.9741773216114059,C2
0.6282668057421924,0.9732307226858729,C2
0.6815411657958208,0.952900913012691,C2
0.6872330797528226,0.9433828824700777,C2
0.7141587997792619,0.933686915573071,C2
0.7429036080623865,0.8879206335906267,C2
0.7478228023408777,0.8969553773588984,C2
0.7458712269746222,0.8882002463424014,C2
0.7327746874630975,0.8873022801326413,C2
0.6966479689519623,0.9088599420558714,C2
0.6727673463634217,0.9325257868147112,C2
0.6628442818955549,0.9467067082274679,C2
0.6096346191373277,0.9552303004305545,C2
0.5686081214311107,0.9715976149790555,C2
0.550946074732969,0.9696296502187016,C2
0.5015769936322517,0.9850486767769681,C2
0.4724292570488647,0.990517156797863,C2
0.4223065223105941,0.9868224349401065,C2
0.39597975924093975,0.9867006443612802,C2
0.3468141405660489,0.9583227242647465,C2
0.3322140517553141,0.9418812252867237,C2
0.28858467490985434,0.9039666636852717,C2
0.27358383848145806,0.8504232817892798,C2
0.2502233900343032,0.7934116634455707,C2
0.22984480832656495,0.7060234536253063,C2
0.22515055469385276,0.7180183178497144,C2
0.2688435802961312,0.7752948494653272,C2
0.3006840360738975,0.832301698578301,C2
0.3324139534823003,0.8839076130564572,C2
0.3503485863801005,0.9085465149055445,C2
0.3402534162618894,0.8941224666230395,C2
0.2923467675286029,0.8387243860223316,C2
0.25675055931693364,0.7828687101478683,C2
0.23740177841419371,0.7320141412758069,C2
0.2186662745150584,0.6378193380379142,C2
0.20913273996544782,0.5782656219758218,C2
0.19529222531742874,0.5196260673282209,C2
0.23046225079326224,0.42668877154542084,C2
0.2265485603883642,0.3893209432158441,C2
0.22956405928022092,0.4197698604380373,C2
0.20881655565234006,0.5088362687216521,C2
0.20893820426092802,0.6040195315480175,C2
0.21051492920040266,0.7104944218371029,C2
0.21137585663883698,0.7988013126228741,C2
0.25141985092256197,0.8513116029618506,C2
0.2701349865490219,0.9232348620169856,C2
0.33968032057510833,0.9668415898149266,C2
0.41713710507315177,0.9890785801091124,C2
0.46728210707353474,0.9908480657376632,C2
0.502542822808444,0.9987149538111698,C2
0.5605882130305916,0.9840237236980663,C2
0.6009246274731833,0.9720381245688478,C2
0.6623434809703878,0.9442514779643283,C2
0.7031388520746553,0.9211242723948512,C2
0.7482243896199079,0.8856852121586525,C2
0.7574257435265878,0.8219833878996764,C2
0.7627354052255959,0.744411901605149,C2
0.7879207175276041,0.6779406821990371,C2
0.8020799310650087,0.6027809394776149,C2
0.8229010961825278,0.5331538579541748,C2
0.8243927571429606,0.4657841951203772,C2
0.8276346361501942,0.4030096282362042,C2
0.8295582553040873,0.3573846929371285,C2
0.22432140633688363,0.41784820788230076,C2
0.24497144279073288,0.3551729621221882,C2
0.2677790853747802,0.29593930418769476,C2
0.31633192922631864,0.2569998462431588,C2
0.3718707259870826,0.23174288645173385,C2
0.4212482710837162,0.22836736459646803,C2
0.4768585679338981,0.2667414078018827,C2
0.5046406862951853,0.29536594422863643,C2
0.5410448617481352,0.3082764512057979,C2
0.5581954440414155,0.3434564618072878,C2
0.5674784221948181,0.35242707635780957,C2
0.5782556892927406,0.3730966862303544,C2
0.585065247423797,0.42605934183315125,C2
0.589064948224043,0.44320133192946193,C2
0.5819322633418685,0.459624550525433,C2
0.5898526325268882,0.4034447348648,C2
0.5795565438146087,0.364654677921953,C2
0.5486371735710464,0.3120301666472595,C2
0.5054732922726732,0.2903221426553333,C2
0.46626848587204334,0.26835582680074777,C2
0.4023881736980573,0.27990924213516993,C2
0.3619976608365889,0.29365758692160077,C2
0.3266007807882639,0.318350107623678,C2
0.30153658380725573,0.3581780092561652,C2
0.2677198698592307,0.42218874838782633,C2
0.2422832498677804,0.4754415380429893,C2
0.2369021851799544,0.5096372612924691,C2
0.24038624173862083,0.5765591715084759,C2
0.23691167637368873,0.6714343883187043,C2
0.25621081779037364,0.7413351959109428,C2
0.2772418983374166,0.8152998075671475,C2
0.2996955224494666,0.8831895198697376,C2
0.3103244218376992,0.8910303926894985,C2
0.26798413184364217,0.8792700433355597,C2
0.23779185061090713,0.8429068652630792,C2
0.8429533725361388,0.3370972988761623,C2
0.8459923649317237,0.32767241427304594,C2
